id,Title,Author,Date,Volume,Pages,DOI,SCOPUS_ID
889,Development of road safety sustainability model for Malaysian road,Arowolo M.O.,2014-01-01,606,235-239,10.4028/www.scientific.net/AMM.606.235,SCOPUS_ID:84906501201
890,Road safety knowledge and policy: A historical institutional analysis of the Netherlands,Bax C.,2014-01-01,25,127-136,10.1016/j.trf.2013.12.024,SCOPUS_ID:84907302527
891,Alcohol-related road traffic injuries in Croatia,Missoni E.,2014-01-01,,75-87,,SCOPUS_ID:84955367541
892,Traffic violations in Guangdong Province of China: Speeding and drunk driving,Zhang G.,2014-01-01,64,30-40,10.1016/j.aap.2013.11.002,SCOPUS_ID:84889642360
893,Deriving accident costs using willingness-to-pay approaches - A case study for Singapore,Le H.,2014-01-01,,,,SCOPUS_ID:84916897684
894,CrowdOut: A mobile crowdsourcing service for road safety in digital cities,Aubry E.,2014-01-01,,86-91,10.1109/PerComW.2014.6815170,SCOPUS_ID:84901341023
895,Evaluation of forensic cases due to injury admitted to mersin university hospital in 2010,Yapıcı G.,2014-01-01,13,459-464,10.5455/pmb.1-1389861619,SCOPUS_ID:84923693452
896,Social network analysis of Iranian researchers on emergency medicine: A sociogram analysis,Ghafouri H.B.,2014-01-01,31,619-624,10.1136/emermed-2012-201781,SCOPUS_ID:84905081722
897,Surveillance of Road Crash Injuries in Cambodia: An Evaluation of the Cambodia Road Crash and Victim Information System (RCVIS),Parker E.,2014-01-01,15,477-482,10.1080/15389588.2013.836597,SCOPUS_ID:84897072830
898,"Prevention, assessment and treatment of suicidal behavior",Sánchez-Teruel D.,2014-01-01,30,952-963,10.6018/analesps.30.3.148691,SCOPUS_ID:84906689301
899,Analyzing fault and severity in pedestrian-motor vehicle accidents in China,Zhang G.,2014-01-01,73,141-150,10.1016/j.aap.2014.08.018,SCOPUS_ID:84907908103
900,Significant route discovery: A summary of results,Oliver D.,2014-01-01,8728,284-300,10.1007/978-3-319-11593-1_19,SCOPUS_ID:84921420957
901,Tribal motor vehicle injury prevention programs for reducing disparities in motor vehicle-related injuries.,West B.A.,2014-01-01,63 Suppl 1,28-33,,SCOPUS_ID:84901625996
902,The parental factor in adolescent reckless driving: The road ahead,Taubman - Ben-Ari O.,2014-01-01,69,1-4,10.1016/j.aap.2014.02.011,SCOPUS_ID:84899926077
903,Psychoactive substance use in truck drivers: Occupational health and public health,Van Der Beek A.J.,2014-01-01,71,1,10.1136/oemed-2013-101791,SCOPUS_ID:84890122961
904,Outcome of renal transplantation from deceased donors: Experience from developing country,Kute V.B.,2014-01-01,36,1215-1220,10.3109/0886022X.2014.929842,SCOPUS_ID:84906654975
905,Acute effects of alcohol on inhibitory control and simulated driving in DUI offenders,Van Dyke N.,2014-01-01,49,5-11,10.1016/j.jsr.2014.02.004,SCOPUS_ID:84902276464
906,Analysis of roadway worker injuries and fatalities at fra and ftaregulated railroads,Schlesinger D.,2014-01-01,,,10.1115/JRC2014-3822,SCOPUS_ID:84902797542
907,Lateral collision with side airbag: A literature review,Lee S.K.,2014-01-01,564,48-53,10.4028/www.scientific.net/AMM.564.48,SCOPUS_ID:84903521573
908,"Small-scale testing to characterize erw seam properties in response to NTSB recommendation P-09-1, arising from the Carmichael, MS rupture",Quickel G.T.,2014-01-01,2,,10.1115/IPC201433073,SCOPUS_ID:84916888687
909,Eco-driving in the Australian context,Roth M.,2014-01-01,,,,SCOPUS_ID:84917706461
910,Preface,Smith S.,2014-01-01,32,17-18,10.1016/j.emc.2013.10.004,SCOPUS_ID:84888122636
911,Cannabis and traffic collision risk: Findings from a case-crossover study of injured drivers presenting to emergency departments,Asbridge M.,2014-01-01,59,395-404,10.1007/s00038-013-0512-z,SCOPUS_ID:84898929657
912,Cycling-related crash risk and the role of cannabis and alcohol: A case-crossover study,Asbridge M.,2014-01-01,66,80-86,10.1016/j.ypmed.2014.06.006,SCOPUS_ID:84903757663
913,Acute and long-term effects of cannabis use: A review,Karila L.,2014-01-01,20,4112-4118,10.2174/13816128113199990620,SCOPUS_ID:84904060075
914,"Magnitude of, trends in, and associated factors of road traffic collision in central Ethiopia",Asefa F.,2014-01-01,14,,10.1186/1471-2458-14-1072,SCOPUS_ID:84938678437
915,Negative life events and posttraumatic stress disorder among incarcerated boys with callous-unemotional traits,Sharf A.,2014-01-01,36,401-414,10.1007/s10862-013-9404-z,SCOPUS_ID:84905591327
916,Syringomyelia and Arnold-Chiari malformation associated with neck pain and left arm radiculopathy treated with spinal manipulation,Tieppo Francio V.,2014-01-01,2014,,10.1136/bcr-2014-207319,SCOPUS_ID:84936109244
917,"Relationships between frequency of driving under the influence of cannabis, self-reported reckless driving and risk-taking behavior observed in a driving simulator",Bergeron J.,2014-01-01,49,19-24,10.1016/j.jsr.2014.02.002,SCOPUS_ID:84902252573
918,New research findings since the 2007 Surgeon General's Call to Action to Prevent and Reduce Underage Drinking: A review,Hingson R.,2014-01-01,75,158-169,10.15288/jsad.2014.75.158,SCOPUS_ID:84901656968
919,Neural responses to exclusion predict susceptibility to social influence,Falk E.B.,2014-01-01,54,S22-S31,10.1016/j.jadohealth.2013.12.035,SCOPUS_ID:84898964338
920,Alcohol in the media and young people: What do we need for liberal policy-making?,De Bruin B.,2014-01-01,7,35-46,10.1093/phe/phu004,SCOPUS_ID:84896955003
921,Prognosis of Outcome in Adult Survivors of Road Accidents in France: One-Year Follow-Up in the ESPARR Cohort,Nhac-Vu H.T.,2014-01-01,15,138-147,10.1080/15389588.2013.804180,SCOPUS_ID:84891105879
922,Charles Bonnet syndrome and dementia after traumatic brain injury,Tobe E.H.,2014-01-01,55,17-23,,SCOPUS_ID:84904131432
923,A Perspectives Approach to Suicide After Traumatic Brain Injury: Case and Review,Nowrangi M.,2014-01-01,55,430-437,10.1016/j.psym.2013.11.006,SCOPUS_ID:84923650838
924,School bus crash rates on routine and nonroutine routes,O'Neal E.,2014-01-01,84,575-580,10.1111/josh.12189,SCOPUS_ID:84905863821
925,A 6-year retrospective review of pediatric firearm injuries: Do patients < 14 years of age differ from those 15-18 years of age?,Hendry P.L.,2014-01-01,77,S41-S45,10.1097/TA.0000000000000384,SCOPUS_ID:84907306050
926,"Evaluating causes of death and morbidity in Iran, global burden of diseases, injuries, and risk factors study 2010",Forouzanfar M.H.,2014-01-01,17,304-320,,SCOPUS_ID:84899826194
927,Frequent falling and motor vehicle collision involvement of older drivers,Huisingh C.,2014-01-01,62,123-129,10.1111/jgs.12594,SCOPUS_ID:84892805029
928,Texting while driving: Does the new law work among healthcare providers,Mathew A.E.,2014-01-01,15,604-608,10.5811/westjem.2014.4.21273,SCOPUS_ID:84906306563
929,An effective methodology for road accident data collection in developing countries,Adnan M.,2013-12-31,,103-114,10.4018/978-1-4666-4920-0.ch006,SCOPUS_ID:84956733626
930,Attitude change in youths after being exposed to different road safety interventions in two Mexican cities,Híjar M.,2013-12-01,44,S4-S10,10.1016/S0020-1383(13)70206-7,SCOPUS_ID:84891758983
931,Safety benefits of stability control systems for motorcoach buses,Woodrooffe J.,2013-12-01,,21-27,10.3141/2388-04,SCOPUS_ID:84897139984
932,Seatbelt use and speeding on three major roads in Egypt: A brief report,Hoe C.,2013-12-01,44,S45-S48,10.1016/S0020-1383(13)70212-2,SCOPUS_ID:84891804816
933,Challenges associated with drink driving measurement: Combining police and self-reported data to estimate an accurate prevalence in Brazil,Sousa T.,2013-12-01,44,S11-S16,10.1016/S0020-1383(13)70207-9,SCOPUS_ID:84891812296
934,Successful surgery of massive thoracic injury in a girl following Chest trauma,Bawany F.,2013-12-01,63,1571-1573,,SCOPUS_ID:84888412389
935,U.S. Policies to Enhance Older Driver Safety: A Systematic Review of the Literature,Dugan E.,2013-12-01,25,335-352,10.1080/08959420.2013.816163,SCOPUS_ID:84891811705
936,Trauma system development,Lendrum R.A.,2013-12-01,68,30-39,10.1111/anae.12049,SCOPUS_ID:84872935775
937,Evidence of human induce factors in automotive crashes in Nigeria,Abidemi A.,2013-11-27,57,339-341,,SCOPUS_ID:84888083061
938,"Associations between lifetime traumatic events and subsequent chronic physical conditions: A cross-national, cross-sectional study",Scott K.M.,2013-11-19,8,,10.1371/journal.pone.0080573,SCOPUS_ID:84894147687
939,"Citywide trauma experience in Mwanza, Tanzania: A need for urgent intervention",Chalya P.,2013-11-11,7,,10.1186/1752-2897-7-9,SCOPUS_ID:84888229607
940,Recommendations for toxicological investigation of drug-impaired driving and motor vehicle fatalities,Logan B.,2013-10-01,37,552-558,10.1093/jat/bkt059,SCOPUS_ID:84888870195
941,Decline in mortality with the Belize Integrated Patient-Centred Country Wide Health Information System (BHIS) with Embedded Program Management,Graven M.,2013-10-01,82,954-963,10.1016/j.ijmedinf.2013.06.003,SCOPUS_ID:84887406363
942,"The impact on human health of car-related air pollution in the UK, 1995-2005",Smith T.,2013-10-01,77,260-266,10.1016/j.atmosenv.2013.05.016,SCOPUS_ID:84878689595
943,What is the present situation of vascular surgery? Considerations and reflections based on real practice,Sirignano P.,2013-10-01,54,633-637,,SCOPUS_ID:84886423856
944,"Variations in health, illness and health care-seeking behaviour of those in the upper social hierarchies in a caribbean society",Bourne P.,2013-08-23,12,425-436,10.5455/pmb.1-1352999131,SCOPUS_ID:84882253398
945,"Epidemiological characteristics of fatal trafficaccidents in fars province, iran: A community-based survey",Heydari S.T.,2013-08-01,127,704-709,10.1016/j.puhe.2013.05.003,SCOPUS_ID:84883258166
946,2010-2011 Queensland floods: Using Haddon's Matrix to define and categorise public safety strategies,Zhong S.,2013-08-01,25,345-352,10.1111/1742-6723.12097,SCOPUS_ID:84881318321
947,Causes of natural gas pipeline explosive ruptures,Peekema R.,2013-07-05,4,74-80,10.1061/(ASCE)PS.1949-1204.0000116,SCOPUS_ID:84879578325
948,Practical child safety education in England: A national survey of the Child Safety Education Coalition,Mulvaney C.A.,2013-07-01,72,450-459,10.1177/0017896912450241,SCOPUS_ID:84879345000
949,"Study: ED providers could be doing more to prevent injuries, deaths related to improperly restrained child passengers.",,2013-07-01,25,80-81,,SCOPUS_ID:84881233479
950,Postimmediate intervention of medical and psychological emergency units: Clinical and psychopathological study of 20 group psychological debriefings,Doucet C.,2013-07-01,171,399-404,10.1016/j.amp.2013.04.012,SCOPUS_ID:84880324745
951,Revisiting the concept of the 'problem young driver' within the context of the 'young driver problem': Who are they?,Scott-Parker B.,2013-06-25,59,144-152,10.1016/j.aap.2013.05.009,SCOPUS_ID:84879185310
952,Investigating the self-reported behavior of drivers and their attitudes to traffic violations,Vardaki S.,2013-06-24,46,1-11,10.1016/j.jsr.2013.03.001,SCOPUS_ID:84879111738
953,Road traffic fatalities in Oman from 1995 to 2009: Evidence from police reports,Al-Maniri A.A.N.,2013-06-01,4,656-663,,SCOPUS_ID:84879705650
954,Automobile safety in children: A review of North American evidence and recommendations,Truong W.H.,2013-06-01,21,323-331,10.5435/JAAOS-21-06-323,SCOPUS_ID:84878534105
955,Completeness and accuracy of crash outcome data in a cohort of cyclists: A validation study,Tin Tin S.,2013-05-03,13,,10.1186/1471-2458-13-420,SCOPUS_ID:84876800452
956,"CT-detected intracranial hemorrhage among patients with head injury in lagos, Nigeria",Eze C.U.,2013-05-01,84,449-456,,SCOPUS_ID:84891682013
957,How does transportation affect public health?,Raynault E.,2013-05-01,76,,,SCOPUS_ID:84878414558
958,Road traffic accident: An emerging public health problem in Assam,Bhuyan P.,2013-04-01,38,100-104,10.4103/0970-0218.112441,SCOPUS_ID:84879073910
959,Changing patterns in the epidemiology of traumatic brain injury,Roozenbeek B.,2013-04-01,9,231-236,10.1038/nrneurol.2013.22,SCOPUS_ID:84877578442
960,Semen collection requirement from multiple-organs brain-dead donors: Report of two cases and analysis of the available Brazilian legislation,Sardinha L.A.C.,2013-04-01,45,1043-1045,10.1016/j.transproceed.2013.02.089,SCOPUS_ID:84876883921
961,Bicycle helmet wearing in a sample of urban disadvantaged primary school children,Quirke M.B.,2013-04-01,106,,,SCOPUS_ID:84876236324
962,Road traffic accidents in Kathmandu-an hour of education yields a glimmer of hope,Basnet B.,2013-03-21,21,,10.1186/1757-7241-21-19,SCOPUS_ID:84875176855
963,The Crash of Cougar Flight 491: A Case Study of Offshore Safety and Corporate Social Responsibility,Hart S.M.,2013-03-01,113,519-541,10.1007/s10551-012-1320-8,SCOPUS_ID:84876434526
964,"External causes of traumatic brain injury, 2000-2011.",,2013-03-01,20,9-14,,SCOPUS_ID:84884713195
965,Ethical and effectiveness considerations with primary care behavioral health research in the medical home,Goodie J.L.,2013-03-01,31,86-95,10.1037/a0031852,SCOPUS_ID:84876115365
966,Driving and dementia: A clinician's guide,Wilson S.,2013-03-01,19,89-96,10.1192/apt.bp.111.009555,SCOPUS_ID:84876195584
967,Bad weather and aircraft accidents - global vis-à-vis Indian scenario,Jenamani R.,2013-02-10,104,316-325,,SCOPUS_ID:84874671070
968,"Case study: The Argentina Road Safety Project: Lessons learned for the decade of action for road safety, 2011–2020",Raffo V.,2013-01-01,20,20-36,10.1177/1757975913502690,SCOPUS_ID:84921289939
969,A review of suspected cases of driving under the influence of drugs (DUID) involved in traffic accidents in Istanbul (Turkey),Acar F.,2013-01-01,20,626-631,10.1016/j.jflm.2013.03.028,SCOPUS_ID:84892907395
970,Effectiveness of net-centric support tools for traffic incident management: Results of a field experiment,Steenbruggen J.,2013-01-01,0,217-250,10.1007/978-3-642-33218-0_16,SCOPUS_ID:84991444815
971,"Part 1. National road safety performance: Data, the emergence of two single-outcome modeling streams and public health",Gaudry M.,2013-01-01,37,6-19,10.1016/j.retrec.2012.02.001,SCOPUS_ID:84867743063
972,Applicability of probe data for indentifying individual vehicles in the public and private sectors,Kanazawa F.,2013-01-01,,,,SCOPUS_ID:84930184799
973,Pro-public transportation mobility management: Approaches to alleviating winter traffic issues in Hokkaido,Ijichi K.,2013-01-01,,597-606,10.1061/9780784412978.057,SCOPUS_ID:84887333349
974,[An investigation into perception of preventability of injuries and knowledge needs on injury prevention among 684 among undergraduates of a university].,He X.,2013-01-01,42,92-94,,SCOPUS_ID:84908497511
975,Planning and design for sustainable urban mobility: Global report on human settlements 2013,,2013-01-01,,1-317,10.4324/9781315857152,SCOPUS_ID:84930881850
976,Lessons learned from the 787 dreamliner issue on Lithium-Ion Battery reliability,Williard N.,2013-01-01,6,4682-4695,10.3390/en6094682,SCOPUS_ID:84885457073
977,"A comparative study on epidemiology, spectrum and outcome analysis of physical trauma cases presenting to emergency department of Dhulikhel Hospital, Kathmandu University Hospital and its outreach centers in rural area",Shrestha R.,2013-01-01,11,241-246,10.3126/kumj.v11i3.12513,SCOPUS_ID:84892569352
978,Relationship between prevalence of childhood obesity in 17-year-olds and socioeconomic and environmental factors: Prefecture-level analysis in Japan,Sakai R.,2013-01-01,25,159-169,10.1177/1010539511416347,SCOPUS_ID:84874921975
979,Survey of helmet influences of female pillions in New Delhi,Siddiqui S.,2013-01-01,184,404-410,10.1016/j.jss.2013.05.103,SCOPUS_ID:84884675471
980,Designed-in safety: Ergonomics in the bathroom,Penner B.,2013-01-01,,153-168,10.4324/9781315884141-16,SCOPUS_ID:85087257713
981,Longer-term effects of inducing harm related intrusions: Implications for research on obsessional phenomena,Berman N.C.,2013-01-01,2,109-113,10.1016/j.jocrd.2013.01.006,SCOPUS_ID:84873929487
982,Association between higher order visual processing abilities and a history of motor vehicle collision involvement by drivers ages 70 and over,Friedman C.,2013-01-01,54,778-782,10.1167/iovs.12-11249,SCOPUS_ID:84874681800
